date	close
31-Oct-13	6
02-Nov-13	2
03-Nov-13	2
04-Nov-13	2
05-Nov-13	3
06-Nov-13	3
07-Nov-13	1
08-Nov-13	4
09-Nov-13	2
10-Nov-13	5
11-Nov-13	8
12-Nov-13	7
13-Nov-13	4
14-Nov-13	3
15-Nov-13	1
16-Nov-13	3
17-Nov-13	2
18-Nov-13	3
19-Nov-13	3
20-Nov-13	3
21-Nov-13	1
22-Nov-13	1
24-Nov-13	2
25-Nov-13	4
26-Nov-13	6
27-Nov-13	3
28-Nov-13	3
29-Nov-13	3
30-Nov-13	4
01-Dec-13	2
02-Dec-13	3
03-Dec-13	4
04-Dec-13	7
05-Dec-13	1
06-Dec-13	2
07-Dec-13	2
08-Dec-13	2
09-Dec-13	2
10-Dec-13	1
11-Dec-13	1
12-Dec-13	2
13-Dec-13	3
15-Dec-13	1
16-Dec-13	5
17-Dec-13	3
18-Dec-13	1
19-Dec-13	2
20-Dec-13	2
21-Dec-13	2
22-Dec-13	3
23-Dec-13	3
24-Dec-13	1
25-Dec-13	2
26-Dec-13	2
27-Dec-13	5
28-Dec-13	2
29-Dec-13	4
30-Dec-13	4
31-Dec-13	9
01-Jan-14	4
02-Jan-14	2
03-Jan-14	3
04-Jan-14	5
05-Jan-14	3
06-Jan-14	3
07-Jan-14	7
08-Jan-14	3
09-Jan-14	3
10-Jan-14	6
11-Jan-14	5
12-Jan-14	6
13-Jan-14	7
14-Jan-14	5
15-Jan-14	2
16-Jan-14	3
17-Jan-14	3
18-Jan-14	4
19-Jan-14	6
20-Jan-14	3
21-Jan-14	3
22-Jan-14	4
23-Jan-14	6
24-Jan-14	1
25-Jan-14	5
26-Jan-14	2
27-Jan-14	4
28-Jan-14	4
29-Jan-14	6
30-Jan-14	3
31-Jan-14	1
01-Feb-14	1
02-Feb-14	1
03-Feb-14	1
04-Feb-14	3
05-Feb-14	3
06-Feb-14	2
07-Feb-14	2
08-Feb-14	1
09-Feb-14	4
10-Feb-14	1
11-Feb-14	3
12-Feb-14	1
13-Feb-14	2
14-Feb-14	2
15-Feb-14	3
16-Feb-14	4
17-Feb-14	7
19-Feb-14	4
21-Feb-14	2
23-Feb-14	4
24-Feb-14	1
25-Feb-14	2
26-Feb-14	8
27-Feb-14	2
28-Feb-14	5
01-Mar-14	4
02-Mar-14	2
03-Mar-14	3
04-Mar-14	2
05-Mar-14	3
06-Mar-14	1
07-Mar-14	2
08-Mar-14	3
09-Mar-14	3
10-Mar-14	3
11-Mar-14	1
12-Mar-14	6
13-Mar-14	2
14-Mar-14	8
15-Mar-14	4
16-Mar-14	2
17-Mar-14	5
18-Mar-14	5
19-Mar-14	7
20-Mar-14	4
21-Mar-14	3
22-Mar-14	6
23-Mar-14	3
24-Mar-14	6
25-Mar-14	4
26-Mar-14	4
27-Mar-14	5
28-Mar-14	4
29-Mar-14	2
30-Mar-14	4
31-Mar-14	5
01-Apr-14	3
02-Apr-14	2
03-Apr-14	3
05-Apr-14	3
06-Apr-14	2
07-Apr-14	3
08-Apr-14	5
09-Apr-14	3
10-Apr-14	1
11-Apr-14	3
12-Apr-14	2
13-Apr-14	2
14-Apr-14	2
16-Apr-14	6
17-Apr-14	3
18-Apr-14	6
19-Apr-14	1
20-Apr-14	2
21-Apr-14	3
22-Apr-14	1
23-Apr-14	3
24-Apr-14	7
25-Apr-14	4
26-Apr-14	2
27-Apr-14	3
28-Apr-14	1
29-Apr-14	2
30-Apr-14	2
01-May-14	2
02-May-14	2
03-May-14	2
04-May-14	3
05-May-14	5
06-May-14	1
07-May-14	4
08-May-14	3
09-May-14	6
10-May-14	3
11-May-14	3
12-May-14	1
13-May-14	3
14-May-14	3
15-May-14	4
16-May-14	6
17-May-14	3
18-May-14	3
19-May-14	6
20-May-14	2
21-May-14	3
22-May-14	2
23-May-14	1
24-May-14	2
25-May-14	3
26-May-14	2
27-May-14	2
28-May-14	6
29-May-14	2
30-May-14	2
31-May-14	1
01-Jun-14	1
02-Jun-14	2
03-Jun-14	4
04-Jun-14	5
05-Jun-14	2
06-Jun-14	5
07-Jun-14	1
10-Jun-14	5
11-Jun-14	3
12-Jun-14	3
13-Jun-14	3
14-Jun-14	1
15-Jun-14	1
16-Jun-14	3
17-Jun-14	4
18-Jun-14	4
19-Jun-14	2
20-Jun-14	5
21-Jun-14	5
22-Jun-14	7
23-Jun-14	4
24-Jun-14	1
25-Jun-14	4
26-Jun-14	3
27-Jun-14	4
28-Jun-14	1
29-Jun-14	2
30-Jun-14	2
01-Jul-14	1
02-Jul-14	7
03-Jul-14	2
04-Jul-14	5
05-Jul-14	1
06-Jul-14	6
07-Jul-14	6
08-Jul-14	6
09-Jul-14	3
10-Jul-14	3
11-Jul-14	1
12-Jul-14	4
13-Jul-14	1
15-Jul-14	5
16-Jul-14	6
17-Jul-14	6
18-Jul-14	3
19-Jul-14	1
20-Jul-14	8
21-Jul-14	4
22-Jul-14	4
23-Jul-14	6
24-Jul-14	2
25-Jul-14	2
26-Jul-14	4
27-Jul-14	2
28-Jul-14	3
29-Jul-14	5
30-Jul-14	1
01-Aug-14	5
02-Aug-14	1
03-Aug-14	2
04-Aug-14	2
05-Aug-14	6
06-Aug-14	3
07-Aug-14	3
08-Aug-14	5
09-Aug-14	4
10-Aug-14	5
11-Aug-14	4
12-Aug-14	5
13-Aug-14	4
14-Aug-14	3
15-Aug-14	1
16-Aug-14	3
17-Aug-14	1
18-Aug-14	2
19-Aug-14	1
20-Aug-14	1
21-Aug-14	3
22-Aug-14	2
23-Aug-14	2
24-Aug-14	2
25-Aug-14	2
26-Aug-14	5
27-Aug-14	5
28-Aug-14	1
29-Aug-14	3
30-Aug-14	2
31-Aug-14	6
01-Sep-14	7
02-Sep-14	6
03-Sep-14	5
04-Sep-14	3
05-Sep-14	1
06-Sep-14	3
07-Sep-14	3
08-Sep-14	6
09-Sep-14	2
10-Sep-14	5
11-Sep-14	2
12-Sep-14	5
13-Sep-14	3
14-Sep-14	1
15-Sep-14	1
16-Sep-14	7
17-Sep-14	4
18-Sep-14	5
19-Sep-14	3
20-Sep-14	1
21-Sep-14	1
22-Sep-14	2
23-Sep-14	3
24-Sep-14	1
25-Sep-14	1
26-Sep-14	2
27-Sep-14	3
28-Sep-14	1
29-Sep-14	7
30-Sep-14	2
01-Oct-14	2
03-Oct-14	1
04-Oct-14	3
05-Oct-14	3
06-Oct-14	1
07-Oct-14	4
08-Oct-14	4
09-Oct-14	4
10-Oct-14	1
11-Oct-14	3
12-Oct-14	1
13-Oct-14	5
14-Oct-14	2
15-Oct-14	7
16-Oct-14	2
17-Oct-14	3
18-Oct-14	1
19-Oct-14	3
20-Oct-14	2
21-Oct-14	4
22-Oct-14	1
24-Oct-14	1
25-Oct-14	1
26-Oct-14	5
27-Oct-14	2
28-Oct-14	5
29-Oct-14	1
31-Oct-14	3
01-Nov-14	2
02-Nov-14	4
03-Nov-14	4
04-Nov-14	3
05-Nov-14	2
07-Nov-14	1
08-Nov-14	3
09-Nov-14	2
10-Nov-14	4
11-Nov-14	2
12-Nov-14	2
13-Nov-14	2
15-Nov-14	2
16-Nov-14	3
17-Nov-14	1
19-Nov-14	1
20-Nov-14	5
22-Nov-14	2
23-Nov-14	3
25-Nov-14	2
26-Nov-14	2
27-Nov-14	3
28-Nov-14	2
29-Nov-14	1
30-Nov-14	3
01-Dec-14	2
02-Dec-14	1
03-Dec-14	5
04-Dec-14	1
06-Dec-14	2
07-Dec-14	2
08-Dec-14	1
09-Dec-14	3
10-Dec-14	3
11-Dec-14	2
13-Dec-14	2
15-Dec-14	3
16-Dec-14	3
17-Dec-14	2
18-Dec-14	1
19-Dec-14	3
20-Dec-14	3
21-Dec-14	3
22-Dec-14	3
23-Dec-14	4
24-Dec-14	7
25-Dec-14	5
26-Dec-14	5
27-Dec-14	1
28-Dec-14	7
29-Dec-14	6
30-Dec-14	4
31-Dec-14	3
01-Jan-15	2
02-Jan-15	4
03-Jan-15	3
04-Jan-15	3
05-Jan-15	4
06-Jan-15	4
07-Jan-15	3
09-Jan-15	2
10-Jan-15	2
11-Jan-15	2
12-Jan-15	1
13-Jan-15	1
14-Jan-15	2
15-Jan-15	1
16-Jan-15	2
17-Jan-15	2
18-Jan-15	4
19-Jan-15	3
20-Jan-15	3
21-Jan-15	2
22-Jan-15	3
23-Jan-15	1
24-Jan-15	3
25-Jan-15	1
26-Jan-15	5
27-Jan-15	1
30-Jan-15	1
31-Jan-15	3
01-Feb-15	4
02-Feb-15	7
03-Feb-15	5
04-Feb-15	1
05-Feb-15	3
07-Feb-15	2
08-Feb-15	4
09-Feb-15	1
10-Feb-15	6
11-Feb-15	1
12-Feb-15	3
14-Feb-15	5
15-Feb-15	5
16-Feb-15	3
17-Feb-15	9
18-Feb-15	1
19-Feb-15	2
20-Feb-15	5
21-Feb-15	3
22-Feb-15	6
23-Feb-15	3
24-Feb-15	3
25-Feb-15	4
26-Feb-15	1
27-Feb-15	1
28-Feb-15	4
01-Mar-15	4
02-Mar-15	2
03-Mar-15	3
04-Mar-15	4
05-Mar-15	5
06-Mar-15	1
07-Mar-15	2
08-Mar-15	6
09-Mar-15	3
10-Mar-15	3
11-Mar-15	3
12-Mar-15	2
13-Mar-15	2
14-Mar-15	3
16-Mar-15	3
17-Mar-15	3
18-Mar-15	5
19-Mar-15	7
20-Mar-15	4
21-Mar-15	2
22-Mar-15	5
23-Mar-15	4
24-Mar-15	6
25-Mar-15	5
26-Mar-15	3
27-Mar-15	3
28-Mar-15	1
29-Mar-15	4
30-Mar-15	7
31-Mar-15	3
01-Apr-15	2
02-Apr-15	2
03-Apr-15	3
04-Apr-15	3
05-Apr-15	1
06-Apr-15	1
07-Apr-15	4
08-Apr-15	6
09-Apr-15	4
10-Apr-15	2
11-Apr-15	2
12-Apr-15	6
13-Apr-15	6
14-Apr-15	5
15-Apr-15	1
16-Apr-15	1
17-Apr-15	7
18-Apr-15	3
19-Apr-15	7
20-Apr-15	1
21-Apr-15	2
22-Apr-15	2
23-Apr-15	2
24-Apr-15	5
25-Apr-15	4
26-Apr-15	3
27-Apr-15	4
28-Apr-15	3
29-Apr-15	2
30-Apr-15	1
01-May-15	2
02-May-15	4
03-May-15	2
04-May-15	2
05-May-15	4
06-May-15	1
07-May-15	3
08-May-15	3
09-May-15	3
10-May-15	2
11-May-15	4
12-May-15	5
13-May-15	4
14-May-15	5
15-May-15	4
17-May-15	5
18-May-15	2
19-May-15	3
20-May-15	4
21-May-15	3
22-May-15	1
23-May-15	1
24-May-15	4
25-May-15	3
26-May-15	7
27-May-15	3
28-May-15	6
30-May-15	5
31-May-15	2
01-Jun-15	3
02-Jun-15	1
03-Jun-15	4
04-Jun-15	3
05-Jun-15	1
06-Jun-15	2
07-Jun-15	4
08-Jun-15	8
09-Jun-15	1
10-Jun-15	5
11-Jun-15	1
12-Jun-15	4
13-Jun-15	3
14-Jun-15	1
15-Jun-15	11
16-Jun-15	4
17-Jun-15	4
18-Jun-15	2
19-Jun-15	3
20-Jun-15	2
21-Jun-15	3
22-Jun-15	1
23-Jun-15	2
24-Jun-15	5
25-Jun-15	3
26-Jun-15	1
27-Jun-15	8
28-Jun-15	6
29-Jun-15	4
30-Jun-15	3
01-Jul-15	3
02-Jul-15	9
03-Jul-15	3
04-Jul-15	5
05-Jul-15	4
06-Jul-15	5
07-Jul-15	2
08-Jul-15	3
09-Jul-15	1
11-Jul-15	2
12-Jul-15	2
13-Jul-15	2
14-Jul-15	5
16-Jul-15	1
17-Jul-15	2
18-Jul-15	5
19-Jul-15	3
20-Jul-15	9
21-Jul-15	5
22-Jul-15	3
23-Jul-15	4
24-Jul-15	3
25-Jul-15	3
26-Jul-15	6
27-Jul-15	1
28-Jul-15	7
29-Jul-15	8
30-Jul-15	2
31-Jul-15	2
01-Aug-15	3
02-Aug-15	3
03-Aug-15	6
04-Aug-15	2
05-Aug-15	3
06-Aug-15	1
07-Aug-15	1
08-Aug-15	1
09-Aug-15	2
10-Aug-15	5
11-Aug-15	5
13-Aug-15	2
15-Aug-15	4
16-Aug-15	3
17-Aug-15	7
18-Aug-15	3
19-Aug-15	2
20-Aug-15	4
21-Aug-15	4
22-Aug-15	1
23-Aug-15	5
25-Aug-15	1
26-Aug-15	2
27-Aug-15	5
28-Aug-15	3
29-Aug-15	3
30-Aug-15	5
31-Aug-15	4
01-Sep-15	3
02-Sep-15	3
03-Sep-15	4
04-Sep-15	4
05-Sep-15	3
06-Sep-15	7
08-Sep-15	1
09-Sep-15	5
11-Sep-15	3
12-Sep-15	2
13-Sep-15	3
14-Sep-15	3
16-Sep-15	4
17-Sep-15	3
18-Sep-15	1
19-Sep-15	2
20-Sep-15	3
21-Sep-15	6
22-Sep-15	2
23-Sep-15	4
24-Sep-15	2
25-Sep-15	2
26-Sep-15	2
27-Sep-15	4
28-Sep-15	5
29-Sep-15	5
30-Sep-15	2
01-Oct-15	3
03-Oct-15	3
04-Oct-15	2
05-Oct-15	6
06-Oct-15	4
07-Oct-15	1
08-Oct-15	5
09-Oct-15	3
10-Oct-15	9
11-Oct-15	4
12-Oct-15	2
13-Oct-15	2
14-Oct-15	5
15-Oct-15	3
16-Oct-15	1
17-Oct-15	2
18-Oct-15	1
19-Oct-15	3
20-Oct-15	3
21-Oct-15	2
22-Oct-15	3
23-Oct-15	3
24-Oct-15	1
25-Oct-15	7
26-Oct-15	3
27-Oct-15	1
28-Oct-15	1
29-Oct-15	2
30-Oct-15	3
31-Oct-15	6
01-Nov-15	2
02-Nov-15	2
03-Nov-15	5
04-Nov-15	7
05-Nov-15	2
06-Nov-15	2
07-Nov-15	1
08-Nov-15	4
09-Nov-15	3
11-Nov-15	4
12-Nov-15	1
14-Nov-15	7
15-Nov-15	4
16-Nov-15	3
17-Nov-15	3
18-Nov-15	5
19-Nov-15	1
20-Nov-15	2
22-Nov-15	1
23-Nov-15	2
25-Nov-15	3
26-Nov-15	2
27-Nov-15	3
28-Nov-15	3
29-Nov-15	4
30-Nov-15	6
01-Dec-15	4
02-Dec-15	4
03-Dec-15	5
04-Dec-15	2
05-Dec-15	3
06-Dec-15	3
07-Dec-15	2
08-Dec-15	4
09-Dec-15	3
10-Dec-15	2
11-Dec-15	3
12-Dec-15	1
13-Dec-15	3
14-Dec-15	1
15-Dec-15	5
16-Dec-15	1
17-Dec-15	1
19-Dec-15	2
20-Dec-15	4
21-Dec-15	2
22-Dec-15	5
23-Dec-15	2
24-Dec-15	1
25-Dec-15	6
26-Dec-15	3
27-Dec-15	6
28-Dec-15	3
29-Dec-15	3
30-Dec-15	3
31-Dec-15	8
01-Jan-16	3
02-Jan-16	3
03-Jan-16	3
04-Jan-16	5
05-Jan-16	1
06-Jan-16	2
07-Jan-16	4
08-Jan-16	2
09-Jan-16	6
10-Jan-16	3
11-Jan-16	3
12-Jan-16	3
13-Jan-16	2
14-Jan-16	2
15-Jan-16	2
16-Jan-16	3
17-Jan-16	3
18-Jan-16	5
19-Jan-16	4
20-Jan-16	3
21-Jan-16	1
22-Jan-16	4
23-Jan-16	2
24-Jan-16	3
25-Jan-16	5
26-Jan-16	1
27-Jan-16	2
28-Jan-16	2
29-Jan-16	2
30-Jan-16	3
31-Jan-16	8
01-Feb-16	5
02-Feb-16	2
03-Feb-16	2
04-Feb-16	6
05-Feb-16	1
07-Feb-16	6
09-Feb-16	4
10-Feb-16	1
11-Feb-16	2
12-Feb-16	4
13-Feb-16	2
14-Feb-16	1
15-Feb-16	3
16-Feb-16	7
17-Feb-16	4
18-Feb-16	3
19-Feb-16	5
20-Feb-16	6
21-Feb-16	3
22-Feb-16	2
23-Feb-16	1
24-Feb-16	3
25-Feb-16	6
26-Feb-16	2
28-Feb-16	3
29-Feb-16	3
01-Mar-16	2
02-Mar-16	4
03-Mar-16	1
05-Mar-16	3
06-Mar-16	2
07-Mar-16	6
08-Mar-16	3
09-Mar-16	3
10-Mar-16	1
11-Mar-16	1
12-Mar-16	5
13-Mar-16	3
15-Mar-16	3
16-Mar-16	5
17-Mar-16	3
18-Mar-16	4
19-Mar-16	5
20-Mar-16	4
21-Mar-16	1
22-Mar-16	2
23-Mar-16	3
24-Mar-16	4
25-Mar-16	4
26-Mar-16	3
27-Mar-16	3
28-Mar-16	4
29-Mar-16	1
30-Mar-16	4
31-Mar-16	1
01-Apr-16	2
02-Apr-16	6
03-Apr-16	3
04-Apr-16	2
05-Apr-16	3
06-Apr-16	1
07-Apr-16	2
08-Apr-16	4
09-Apr-16	4
10-Apr-16	3
11-Apr-16	2
12-Apr-16	6
13-Apr-16	2
14-Apr-16	1
15-Apr-16	5
16-Apr-16	10
17-Apr-16	4
18-Apr-16	2
19-Apr-16	6
20-Apr-16	4
21-Apr-16	3
22-Apr-16	2
23-Apr-16	2
24-Apr-16	3
25-Apr-16	2
26-Apr-16	2
27-Apr-16	1
28-Apr-16	2
29-Apr-16	2
30-Apr-16	5
01-May-16	3
02-May-16	6
03-May-16	2
04-May-16	2
05-May-16	4
06-May-16	3
07-May-16	1
08-May-16	1
09-May-16	6
10-May-16	1
11-May-16	2
12-May-16	5
13-May-16	4
15-May-16	4
16-May-16	4
17-May-16	1
18-May-16	4
20-May-16	1
21-May-16	5
22-May-16	4
23-May-16	2
24-May-16	2
25-May-16	2
26-May-16	4
27-May-16	1
28-May-16	2
29-May-16	2
30-May-16	6
31-May-16	2
01-Jun-16	5
02-Jun-16	6
03-Jun-16	1
05-Jun-16	3
06-Jun-16	4
07-Jun-16	2
08-Jun-16	1
09-Jun-16	3
10-Jun-16	2
12-Jun-16	2
13-Jun-16	6
14-Jun-16	1
15-Jun-16	4
16-Jun-16	2
17-Jun-16	4
18-Jun-16	2
19-Jun-16	2
20-Jun-16	2
21-Jun-16	3
22-Jun-16	4
23-Jun-16	1
24-Jun-16	3
25-Jun-16	3
26-Jun-16	5
27-Jun-16	3
28-Jun-16	7
29-Jun-16	3
30-Jun-16	3
01-Jul-16	1
02-Jul-16	5
03-Jul-16	2
04-Jul-16	4
05-Jul-16	4
06-Jul-16	2
07-Jul-16	2
08-Jul-16	2
09-Jul-16	2
10-Jul-16	2
11-Jul-16	4
13-Jul-16	4
14-Jul-16	2
15-Jul-16	2
16-Jul-16	3
17-Jul-16	2
18-Jul-16	2
19-Jul-16	3
20-Jul-16	5
21-Jul-16	2
22-Jul-16	1
23-Jul-16	3
24-Jul-16	2
25-Jul-16	2
26-Jul-16	2
27-Jul-16	2
28-Jul-16	2
29-Jul-16	1
30-Jul-16	1
31-Jul-16	6
01-Aug-16	4
03-Aug-16	1
04-Aug-16	3
06-Aug-16	2
07-Aug-16	4
09-Aug-16	1
10-Aug-16	3
12-Aug-16	6
13-Aug-16	2
14-Aug-16	1
15-Aug-16	3
17-Aug-16	3
18-Aug-16	1
19-Aug-16	2
20-Aug-16	2
21-Aug-16	2
22-Aug-16	2
23-Aug-16	1
24-Aug-16	2
25-Aug-16	3
26-Aug-16	5
27-Aug-16	3
29-Aug-16	5
31-Aug-16	2
01-Sep-16	2
03-Sep-16	1
04-Sep-16	6
05-Sep-16	1
06-Sep-16	4
07-Sep-16	2
09-Sep-16	2
10-Sep-16	2
11-Sep-16	4
14-Sep-16	1
16-Sep-16	1
17-Sep-16	3
18-Sep-16	4
19-Sep-16	3
20-Sep-16	2
21-Sep-16	4
22-Sep-16	1
24-Sep-16	4
26-Sep-16	5
27-Sep-16	1
28-Sep-16	3
29-Sep-16	3
30-Sep-16	2
01-Oct-16	4
02-Oct-16	2
03-Oct-16	1
04-Oct-16	3
06-Oct-16	1
07-Oct-16	2
08-Oct-16	2
09-Oct-16	3
10-Oct-16	4
11-Oct-16	2
12-Oct-16	2
13-Oct-16	2
14-Oct-16	2
15-Oct-16	6
16-Oct-16	5
17-Oct-16	4
18-Oct-16	2
20-Oct-16	1
21-Oct-16	5
22-Oct-16	1
23-Oct-16	1
24-Oct-16	1
25-Oct-16	3
26-Oct-16	1
27-Oct-16	3
29-Oct-16	1
30-Oct-16	1
31-Oct-16	1
03-Nov-16	4
04-Nov-16	1
05-Nov-16	4
06-Nov-16	2
07-Nov-16	7
08-Nov-16	4
09-Nov-16	2
11-Nov-16	1
12-Nov-16	2
13-Nov-16	3
16-Nov-16	4
18-Nov-16	3
19-Nov-16	1
20-Nov-16	4
21-Nov-16	3
23-Nov-16	1
24-Nov-16	2
25-Nov-16	3
26-Nov-16	4
28-Nov-16	6
29-Nov-16	2
01-Dec-16	3
02-Dec-16	1
04-Dec-16	9
05-Dec-16	1
06-Dec-16	3
07-Dec-16	1
08-Dec-16	1
09-Dec-16	2
10-Dec-16	4
11-Dec-16	4
12-Dec-16	2
13-Dec-16	1
14-Dec-16	1
15-Dec-16	2
16-Dec-16	1
17-Dec-16	3
18-Dec-16	3
19-Dec-16	3
20-Dec-16	3
21-Dec-16	3
22-Dec-16	3
23-Dec-16	1
24-Dec-16	1
25-Dec-16	1
26-Dec-16	3
27-Dec-16	3
28-Dec-16	4
29-Dec-16	4
30-Dec-16	1
31-Dec-16	3
01-Jan-17	4
02-Jan-17	10
03-Jan-17	5
04-Jan-17	5
05-Jan-17	2
06-Jan-17	4
08-Jan-17	2
09-Jan-17	3
10-Jan-17	1
11-Jan-17	2
12-Jan-17	4
13-Jan-17	2
14-Jan-17	3
15-Jan-17	2
16-Jan-17	3
17-Jan-17	3
18-Jan-17	5
20-Jan-17	1
